STATION,STATION_NAME,DATE,TPCP
COOP:417044,PINE SPRINGS TX US,200802,0
COOP:417044,PINE SPRINGS TX US,200803,2.3
COOP:417044,PINE SPRINGS TX US,200804,0
COOP:417044,PINE SPRINGS TX US,200805,2.5
COOP:417044,PINE SPRINGS TX US,200806,39.6
COOP:417044,PINE SPRINGS TX US,200807,178.3
COOP:417044,PINE SPRINGS TX US,200808,81
COOP:417044,PINE SPRINGS TX US,200809,113
COOP:417044,PINE SPRINGS TX US,200810,59.4
COOP:417044,PINE SPRINGS TX US,200811,0
COOP:417044,PINE SPRINGS TX US,200812,3.3
COOP:414051,HEATH CANYON TX US,199504,24.4
COOP:414051,HEATH CANYON TX US,199505,24.9
COOP:414051,HEATH CANYON TX US,199506,35.8
COOP:414051,HEATH CANYON TX US,199507,18.3
COOP:414051,HEATH CANYON TX US,199508,5.1
COOP:414051,HEATH CANYON TX US,199509,17
COOP:414051,HEATH CANYON TX US,199510,21.1
COOP:414051,HEATH CANYON TX US,199511,19
COOP:414051,HEATH CANYON TX US,199512,10.2
COOP:414051,HEATH CANYON TX US,199601,0.5
COOP:414051,HEATH CANYON TX US,199602,0
COOP:414051,HEATH CANYON TX US,199603,0
COOP:414051,HEATH CANYON TX US,199604,5.8
COOP:414051,HEATH CANYON TX US,199605,48.5
COOP:414051,HEATH CANYON TX US,199606,19.6
COOP:414051,HEATH CANYON TX US,199607,49.3
COOP:414051,HEATH CANYON TX US,199608,95.3
COOP:414051,HEATH CANYON TX US,199609,17.3
COOP:414051,HEATH CANYON TX US,199610,5.1
COOP:414051,HEATH CANYON TX US,199611,11.4
COOP:414051,HEATH CANYON TX US,199612,0
COOP:414051,HEATH CANYON TX US,199701,3.8
COOP:414051,HEATH CANYON TX US,199702,41.9
COOP:414051,HEATH CANYON TX US,199703,27.7
COOP:414051,HEATH CANYON TX US,199704,46.7
COOP:414051,HEATH CANYON TX US,199705,54.4
COOP:414051,HEATH CANYON TX US,199706,115.8
COOP:414051,HEATH CANYON TX US,199707,15.2
COOP:414051,HEATH CANYON TX US,199708,47.8
COOP:414051,HEATH CANYON TX US,199709,59.2
COOP:414051,HEATH CANYON TX US,199710,9.7
COOP:414051,HEATH CANYON TX US,199711,11.4
COOP:414051,HEATH CANYON TX US,199712,14.5
COOP:414051,HEATH CANYON TX US,199801,0.5
COOP:414051,HEATH CANYON TX US,199802,0.8
COOP:414051,HEATH CANYON TX US,199803,0.8
COOP:414051,HEATH CANYON TX US,199804,0
COOP:414051,HEATH CANYON TX US,199805,3.8
COOP:414051,HEATH CANYON TX US,199806,20.1
COOP:414051,HEATH CANYON TX US,199807,2.8
COOP:414051,HEATH CANYON TX US,199808,77.7
COOP:414051,HEATH CANYON TX US,199809,3.6
COOP:414051,HEATH CANYON TX US,199810,26.4
COOP:414051,HEATH CANYON TX US,199811,36.3
COOP:414051,HEATH CANYON TX US,199812,12.7
COOP:414051,HEATH CANYON TX US,199901,0
COOP:414051,HEATH CANYON TX US,199902,0.3
COOP:414051,HEATH CANYON TX US,199903,22.6
COOP:414051,HEATH CANYON TX US,199904,2.5
COOP:414051,HEATH CANYON TX US,199905,14.2
COOP:414051,HEATH CANYON TX US,199906,114.3
COOP:414051,HEATH CANYON TX US,199907,110.7
COOP:414051,HEATH CANYON TX US,199908,11.9
COOP:414051,HEATH CANYON TX US,199909,4.3
COOP:414051,HEATH CANYON TX US,199910,0.3
COOP:414051,HEATH CANYON TX US,199911,0
COOP:414051,HEATH CANYON TX US,199912,5.6
COOP:414051,HEATH CANYON TX US,200001,0
COOP:414051,HEATH CANYON TX US,200002,18.3
COOP:414051,HEATH CANYON TX US,200003,0
COOP:414051,HEATH CANYON TX US,200004,1
COOP:414051,HEATH CANYON TX US,200005,0.8
COOP:414051,HEATH CANYON TX US,200006,68.8
COOP:414051,HEATH CANYON TX US,200007,0.8
COOP:414051,HEATH CANYON TX US,200008,18.8
COOP:414051,HEATH CANYON TX US,200009,0
COOP:414051,HEATH CANYON TX US,200010,115.6
COOP:414051,HEATH CANYON TX US,200011,73.7
COOP:414051,HEATH CANYON TX US,200012,13.2
COOP:414051,HEATH CANYON TX US,200101,18.3
COOP:414051,HEATH CANYON TX US,200102,7.6
COOP:414051,HEATH CANYON TX US,200103,18.3
COOP:414051,HEATH CANYON TX US,200104,4.8
COOP:414051,HEATH CANYON TX US,200105,25.9
COOP:414051,HEATH CANYON TX US,200106,20.1
COOP:414051,HEATH CANYON TX US,200107,34.5
COOP:414051,HEATH CANYON TX US,200108,20.8
COOP:414051,HEATH CANYON TX US,200109,2.3
COOP:414051,HEATH CANYON TX US,200110,0
COOP:414051,HEATH CANYON TX US,200111,22.9
COOP:414051,HEATH CANYON TX US,200112,0.8
COOP:414051,HEATH CANYON TX US,200201,0.5
COOP:414051,HEATH CANYON TX US,200202,10.4
COOP:414051,HEATH CANYON TX US,200203,0.5
COOP:414051,HEATH CANYON TX US,200204,30
COOP:414051,HEATH CANYON TX US,200205,55.9
COOP:414051,HEATH CANYON TX US,200206,9.7
COOP:414051,HEATH CANYON TX US,200207,61
COOP:414051,HEATH CANYON TX US,200208,10.2
COOP:414051,HEATH CANYON TX US,200209,38.1
COOP:414051,HEATH CANYON TX US,200210,61.2
COOP:414051,HEATH CANYON TX US,200211,0.5
COOP:414051,HEATH CANYON TX US,200212,22.9
COOP:414051,HEATH CANYON TX US,200301,5.3
COOP:414051,HEATH CANYON TX US,200302,16.3
COOP:414051,HEATH CANYON TX US,200303,0
COOP:414051,HEATH CANYON TX US,200305,20.8
COOP:414051,HEATH CANYON TX US,200306,65.3
COOP:414051,HEATH CANYON TX US,200307,42.2
COOP:414051,HEATH CANYON TX US,200308,30.7
COOP:414051,HEATH CANYON TX US,200312,0
COOP:414051,HEATH CANYON TX US,200401,6.4
COOP:414051,HEATH CANYON TX US,200402,16.3
COOP:414051,HEATH CANYON TX US,200403,47
COOP:414051,HEATH CANYON TX US,200404,63.5
COOP:414051,HEATH CANYON TX US,200405,5.3
COOP:414051,HEATH CANYON TX US,200406,31.5
COOP:414051,HEATH CANYON TX US,200407,67.3
COOP:414051,HEATH CANYON TX US,200408,87.1
COOP:414051,HEATH CANYON TX US,200409,77.5
COOP:414051,HEATH CANYON TX US,200410,25.9
COOP:414051,HEATH CANYON TX US,200412,0
COOP:414051,HEATH CANYON TX US,200501,10.9
COOP:414051,HEATH CANYON TX US,200502,17.3
COOP:414051,HEATH CANYON TX US,200503,1.3
COOP:414051,HEATH CANYON TX US,200504,0.5
COOP:414051,HEATH CANYON TX US,200505,35.8
COOP:414051,HEATH CANYON TX US,200506,12.7
COOP:414051,HEATH CANYON TX US,200507,71.9
COOP:414051,HEATH CANYON TX US,200508,19.8
COOP:414051,HEATH CANYON TX US,200509,0
COOP:414051,HEATH CANYON TX US,200510,13.5
COOP:414051,HEATH CANYON TX US,200511,0
COOP:414051,HEATH CANYON TX US,200512,4.3
COOP:414051,HEATH CANYON TX US,200601,0
COOP:414051,HEATH CANYON TX US,200602,0.3
COOP:414051,HEATH CANYON TX US,200603,1.3
COOP:414051,HEATH CANYON TX US,200604,4.3
COOP:414051,HEATH CANYON TX US,200610,3.6
COOP:413262,FORT DAVIS TX US,193201,7.6
COOP:413262,FORT DAVIS TX US,193202,65.5
COOP:413262,FORT DAVIS TX US,193203,4.3
COOP:413262,FORT DAVIS TX US,193204,0
COOP:413262,FORT DAVIS TX US,193301,0
COOP:413262,FORT DAVIS TX US,193302,0
COOP:413262,FORT DAVIS TX US,193303,0
COOP:413262,FORT DAVIS TX US,193304,5.6
COOP:413262,FORT DAVIS TX US,193305,0
COOP:413262,FORT DAVIS TX US,193306,40.6
COOP:413262,FORT DAVIS TX US,193307,61
COOP:413262,FORT DAVIS TX US,193308,119.6
COOP:413262,FORT DAVIS TX US,193309,31
COOP:413262,FORT DAVIS TX US,193310,40.1
COOP:413262,FORT DAVIS TX US,193311,0
COOP:413262,FORT DAVIS TX US,193312,0
COOP:413262,FORT DAVIS TX US,193401,2.5
COOP:413262,FORT DAVIS TX US,193402,0
COOP:413262,FORT DAVIS TX US,193403,6.4
COOP:413262,FORT DAVIS TX US,193404,14.5
COOP:413262,FORT DAVIS TX US,193405,67.8
COOP:413262,FORT DAVIS TX US,193406,38.1
COOP:413262,FORT DAVIS TX US,193407,25.1
COOP:413262,FORT DAVIS TX US,193408,49.8
COOP:413262,FORT DAVIS TX US,193409,21.8
COOP:413262,FORT DAVIS TX US,193410,0
COOP:413262,FORT DAVIS TX US,193411,8.4
COOP:413262,FORT DAVIS TX US,193412,4.3
COOP:413262,FORT DAVIS TX US,193501,5.1
COOP:413262,FORT DAVIS TX US,193502,17.5
COOP:413262,FORT DAVIS TX US,193503,0
COOP:413262,FORT DAVIS TX US,193504,12.2
COOP:413262,FORT DAVIS TX US,193505,15.7
COOP:413262,FORT DAVIS TX US,193506,67.8
COOP:413262,FORT DAVIS TX US,193507,45
COOP:413262,FORT DAVIS TX US,193508,39.6
COOP:413262,FORT DAVIS TX US,193509,31.5
COOP:413262,FORT DAVIS TX US,193510,15
COOP:413262,FORT DAVIS TX US,193511,12.7
COOP:413262,FORT DAVIS TX US,193512,14
COOP:413262,FORT DAVIS TX US,193601,15.2
COOP:413262,FORT DAVIS TX US,193602,0
COOP:413262,FORT DAVIS TX US,193603,11.9
COOP:413262,FORT DAVIS TX US,193604,5.1
COOP:413262,FORT DAVIS TX US,193605,112.3
COOP:413262,FORT DAVIS TX US,193606,6.6
COOP:413262,FORT DAVIS TX US,193607,110.5
COOP:413262,FORT DAVIS TX US,193608,27.4
COOP:413262,FORT DAVIS TX US,193609,189.7
COOP:413262,FORT DAVIS TX US,193610,5.1
COOP:413262,FORT DAVIS TX US,193611,28.4
COOP:413262,FORT DAVIS TX US,193612,5.1
COOP:413262,FORT DAVIS TX US,193701,7.9
COOP:413262,FORT DAVIS TX US,193702,12.7
COOP:413262,FORT DAVIS TX US,193703,0
COOP:413262,FORT DAVIS TX US,193704,8.6
COOP:413262,FORT DAVIS TX US,193705,78.5
COOP:413262,FORT DAVIS TX US,193706,25.7
COOP:413262,FORT DAVIS TX US,193707,69.9
COOP:413262,FORT DAVIS TX US,193708,35.8
COOP:413262,FORT DAVIS TX US,193709,47.5
COOP:413262,FORT DAVIS TX US,193710,26.7
COOP:413262,FORT DAVIS TX US,193711,25.9
COOP:413262,FORT DAVIS TX US,193712,38.9
COOP:413262,FORT DAVIS TX US,193801,11.4
COOP:413262,FORT DAVIS TX US,193802,12.2
COOP:413262,FORT DAVIS TX US,193803,19.8
COOP:413262,FORT DAVIS TX US,193804,6.9
COOP:413262,FORT DAVIS TX US,193805,11.2
COOP:413262,FORT DAVIS TX US,193806,51.1
COOP:413262,FORT DAVIS TX US,193807,86.4
COOP:413262,FORT DAVIS TX US,193808,52.1
COOP:413262,FORT DAVIS TX US,193809,52.1
COOP:413262,FORT DAVIS TX US,193810,56.1
COOP:413262,FORT DAVIS TX US,193811,0
COOP:413262,FORT DAVIS TX US,193812,11.4
COOP:413262,FORT DAVIS TX US,193901,49.8
COOP:413262,FORT DAVIS TX US,193902,0
COOP:413262,FORT DAVIS TX US,193903,11.4
COOP:413262,FORT DAVIS TX US,193904,7.6
COOP:413262,FORT DAVIS TX US,193905,36.6
COOP:413262,FORT DAVIS TX US,193906,18.3
COOP:413262,FORT DAVIS TX US,193907,102.1
COOP:413262,FORT DAVIS TX US,193908,46.7
COOP:413262,FORT DAVIS TX US,193909,20.3
COOP:413262,FORT DAVIS TX US,193910,29.2
COOP:413262,FORT DAVIS TX US,193911,48.3
COOP:413262,FORT DAVIS TX US,193912,18.5
COOP:413262,FORT DAVIS TX US,194001,17.8
COOP:413262,FORT DAVIS TX US,194002,10.9
COOP:413262,FORT DAVIS TX US,194003,4.3
COOP:413262,FORT DAVIS TX US,194004,1
COOP:413262,FORT DAVIS TX US,194005,31
COOP:413262,FORT DAVIS TX US,194006,83.1
COOP:413262,FORT DAVIS TX US,194007,44.4
COOP:413262,FORT DAVIS TX US,194008,76.5
COOP:413262,FORT DAVIS TX US,194009,25.1
COOP:413262,FORT DAVIS TX US,194010,103.9
COOP:413262,FORT DAVIS TX US,194011,32.5
COOP:413262,FORT DAVIS TX US,194012,16.8
COOP:413262,FORT DAVIS TX US,194101,23.4
COOP:413262,FORT DAVIS TX US,194102,23.9
COOP:413262,FORT DAVIS TX US,194103,35.6
COOP:413262,FORT DAVIS TX US,194104,85.1
COOP:413262,FORT DAVIS TX US,194105,82.6
COOP:413262,FORT DAVIS TX US,194106,50
COOP:413262,FORT DAVIS TX US,194107,71.1
COOP:413262,FORT DAVIS TX US,194108,106.9
COOP:413262,FORT DAVIS TX US,194109,153.4
COOP:413262,FORT DAVIS TX US,194110,119.1
COOP:413262,FORT DAVIS TX US,194111,1
COOP:413262,FORT DAVIS TX US,194112,22.6
COOP:413262,FORT DAVIS TX US,194201,1
COOP:413262,FORT DAVIS TX US,194202,6.6
COOP:413262,FORT DAVIS TX US,194203,0
COOP:413262,FORT DAVIS TX US,194204,9.7
COOP:413262,FORT DAVIS TX US,194205,9.7
COOP:413262,FORT DAVIS TX US,194206,29.7
COOP:413262,FORT DAVIS TX US,194207,59.9
COOP:413262,FORT DAVIS TX US,194208,102.6
COOP:413262,FORT DAVIS TX US,194209,56.1
COOP:413262,FORT DAVIS TX US,194210,40.1
COOP:413262,FORT DAVIS TX US,194308,41.4
COOP:413262,FORT DAVIS TX US,194309,61.7
COOP:413262,FORT DAVIS TX US,194310,4.3
COOP:413262,FORT DAVIS TX US,194311,24.6
COOP:413262,FORT DAVIS TX US,194312,28.4
COOP:413262,FORT DAVIS TX US,194401,37.8
COOP:413262,FORT DAVIS TX US,194402,32.5
COOP:413262,FORT DAVIS TX US,194403,1.3
COOP:413262,FORT DAVIS TX US,194404,0
COOP:413262,FORT DAVIS TX US,194405,25.1
COOP:413262,FORT DAVIS TX US,194406,81.8
COOP:413262,FORT DAVIS TX US,194407,23.1
COOP:413262,FORT DAVIS TX US,194408,112.5
COOP:413262,FORT DAVIS TX US,194409,98
COOP:413262,FORT DAVIS TX US,194410,13.5
COOP:413262,FORT DAVIS TX US,194411,22.1
COOP:413262,FORT DAVIS TX US,194412,33.5
COOP:413262,FORT DAVIS TX US,194501,6.1
COOP:413262,FORT DAVIS TX US,194502,2
COOP:413262,FORT DAVIS TX US,194503,13.7
COOP:413262,FORT DAVIS TX US,194504,9.7
COOP:413262,FORT DAVIS TX US,194505,4.8
COOP:413262,FORT DAVIS TX US,194506,10.7
COOP:413262,FORT DAVIS TX US,194507,170.2
COOP:413262,FORT DAVIS TX US,194508,96
COOP:413262,FORT DAVIS TX US,194509,44.2
COOP:413262,FORT DAVIS TX US,194510,100.3
COOP:413262,FORT DAVIS TX US,194511,0
COOP:413262,FORT DAVIS TX US,194512,0
COOP:413262,FORT DAVIS TX US,194601,81.3
COOP:413262,FORT DAVIS TX US,194602,0
COOP:413262,FORT DAVIS TX US,194603,1.3
COOP:413262,FORT DAVIS TX US,194604,8.1
COOP:413262,FORT DAVIS TX US,194605,10.7
COOP:413262,FORT DAVIS TX US,194606,46.2
COOP:413262,FORT DAVIS TX US,194607,31
COOP:413262,FORT DAVIS TX US,194608,52.8
COOP:413262,FORT DAVIS TX US,194609,131.1
COOP:413262,FORT DAVIS TX US,194610,37.6
COOP:413262,FORT DAVIS TX US,194611,1.3
COOP:413262,FORT DAVIS TX US,194612,22.6
COOP:413262,FORT DAVIS TX US,194701,20.3
COOP:413262,FORT DAVIS TX US,194702,1.8
COOP:413262,FORT DAVIS TX US,194703,16.8
COOP:413262,FORT DAVIS TX US,194704,1.8
COOP:413262,FORT DAVIS TX US,194705,70.9
COOP:413262,FORT DAVIS TX US,194706,41.9
COOP:413262,FORT DAVIS TX US,194707,45.5
COOP:413262,FORT DAVIS TX US,194708,53.8
COOP:413262,FORT DAVIS TX US,194709,18.3
COOP:413262,FORT DAVIS TX US,194710,9.7
COOP:413262,FORT DAVIS TX US,194711,16.8
COOP:413262,FORT DAVIS TX US,194712,18
COOP:413262,FORT DAVIS TX US,194801,11.7
COOP:413262,FORT DAVIS TX US,194802,2.8
COOP:413262,FORT DAVIS TX US,194803,0
COOP:413262,FORT DAVIS TX US,194804,18.8
COOP:413262,FORT DAVIS TX US,194805,33.3
COOP:413262,FORT DAVIS TX US,194903,0
COOP:413262,FORT DAVIS TX US,194904,28.7
COOP:413262,FORT DAVIS TX US,194905,40.9
COOP:413262,FORT DAVIS TX US,194906,23.9
COOP:413262,FORT DAVIS TX US,194907,108.5
COOP:413262,FORT DAVIS TX US,194908,81
COOP:413262,FORT DAVIS TX US,194909,53.3
COOP:413262,FORT DAVIS TX US,194910,50
COOP:413262,FORT DAVIS TX US,194911,0
COOP:413262,FORT DAVIS TX US,194912,17
COOP:413262,FORT DAVIS TX US,195001,8.9
COOP:413262,FORT DAVIS TX US,195002,0
COOP:413262,FORT DAVIS TX US,195003,0
COOP:413262,FORT DAVIS TX US,195004,9.7
COOP:413262,FORT DAVIS TX US,195005,22.4
COOP:413262,FORT DAVIS TX US,195006,90.7
COOP:413262,FORT DAVIS TX US,195007,107.7
COOP:413262,FORT DAVIS TX US,195008,29
COOP:413262,FORT DAVIS TX US,195009,85.6
COOP:413262,FORT DAVIS TX US,195010,10.9
COOP:413262,FORT DAVIS TX US,195011,0
COOP:413262,FORT DAVIS TX US,195012,0
COOP:413262,FORT DAVIS TX US,195108,44.7
COOP:413262,FORT DAVIS TX US,195109,27.7
COOP:413262,FORT DAVIS TX US,195110,1
COOP:413262,FORT DAVIS TX US,195111,1
COOP:413262,FORT DAVIS TX US,195112,6.1
COOP:413262,FORT DAVIS TX US,195201,17.3
COOP:413262,FORT DAVIS TX US,195202,6.1
COOP:413262,FORT DAVIS TX US,195203,2.5
COOP:413262,FORT DAVIS TX US,195204,10.9
COOP:413262,FORT DAVIS TX US,195205,29.7
COOP:413262,FORT DAVIS TX US,195206,152.4
COOP:413262,FORT DAVIS TX US,195207,113
COOP:413262,FORT DAVIS TX US,195208,18.8
COOP:413262,FORT DAVIS TX US,195209,20.3
COOP:413262,FORT DAVIS TX US,195210,11.9
COOP:413262,FORT DAVIS TX US,195211,25.9
COOP:413262,FORT DAVIS TX US,195212,29.5
COOP:413262,FORT DAVIS TX US,195301,0.8
COOP:413262,FORT DAVIS TX US,195302,6.4
COOP:413262,FORT DAVIS TX US,195303,11.4
COOP:413262,FORT DAVIS TX US,195304,2.3
COOP:413262,FORT DAVIS TX US,195305,10.9
COOP:413262,FORT DAVIS TX US,195306,17
COOP:413262,FORT DAVIS TX US,195307,74.4
COOP:413262,FORT DAVIS TX US,195308,46.5
COOP:413262,FORT DAVIS TX US,195309,16.3
COOP:413262,FORT DAVIS TX US,195310,10.7
COOP:413262,FORT DAVIS TX US,195311,0
COOP:413262,FORT DAVIS TX US,195312,9.7
COOP:413262,FORT DAVIS TX US,195401,17.8
COOP:413262,FORT DAVIS TX US,195402,0
COOP:413262,FORT DAVIS TX US,195403,6.1
COOP:413262,FORT DAVIS TX US,195404,37.3
COOP:413262,FORT DAVIS TX US,195405,36.3
COOP:413262,FORT DAVIS TX US,195406,86.9
COOP:413262,FORT DAVIS TX US,195407,17.3
COOP:413262,FORT DAVIS TX US,195408,90.9
COOP:413262,FORT DAVIS TX US,195409,1.8
COOP:413262,FORT DAVIS TX US,195410,62
COOP:413262,FORT DAVIS TX US,195411,0
COOP:413262,FORT DAVIS TX US,195412,0.3
COOP:413262,FORT DAVIS TX US,195501,30.7
COOP:413262,FORT DAVIS TX US,195502,0
COOP:413262,FORT DAVIS TX US,195503,0
COOP:413262,FORT DAVIS TX US,195504,2
COOP:413262,FORT DAVIS TX US,195505,31.5
COOP:413262,FORT DAVIS TX US,195506,8.9
COOP:413262,FORT DAVIS TX US,195507,97.5
COOP:413262,FORT DAVIS TX US,195508,32.5
COOP:413262,FORT DAVIS TX US,195509,61.5
COOP:413262,FORT DAVIS TX US,195510,42.2
COOP:413262,FORT DAVIS TX US,195511,6.4
COOP:413262,FORT DAVIS TX US,195512,7.1
COOP:413262,FORT DAVIS TX US,195601,16.5
COOP:413262,FORT DAVIS TX US,195602,4.1
COOP:413262,FORT DAVIS TX US,195603,0
COOP:413262,FORT DAVIS TX US,195604,3
COOP:413262,FORT DAVIS TX US,195605,22.1
COOP:413262,FORT DAVIS TX US,195606,43.9
COOP:413262,FORT DAVIS TX US,195607,5.6
COOP:413262,FORT DAVIS TX US,195608,21.3
COOP:413262,FORT DAVIS TX US,195609,12.4
COOP:413262,FORT DAVIS TX US,195610,6.1
COOP:413262,FORT DAVIS TX US,195611,0
COOP:413262,FORT DAVIS TX US,195612,7.9
COOP:413262,FORT DAVIS TX US,195701,13.7
COOP:413262,FORT DAVIS TX US,195702,71.1
COOP:413262,FORT DAVIS TX US,195703,0
COOP:413262,FORT DAVIS TX US,195704,1.3
COOP:413262,FORT DAVIS TX US,195705,37.6
COOP:413262,FORT DAVIS TX US,195706,36.1
COOP:413262,FORT DAVIS TX US,195707,36.1
COOP:413262,FORT DAVIS TX US,195708,27.2
COOP:413262,FORT DAVIS TX US,195709,3.3
COOP:413262,FORT DAVIS TX US,195710,47.2
COOP:413262,FORT DAVIS TX US,195711,8.1
COOP:413262,FORT DAVIS TX US,195712,1.8
COOP:413262,FORT DAVIS TX US,195801,26.7
COOP:413262,FORT DAVIS TX US,195802,17.5
COOP:413262,FORT DAVIS TX US,195803,29
COOP:413262,FORT DAVIS TX US,195804,5.6
COOP:413262,FORT DAVIS TX US,195805,24.4
COOP:413262,FORT DAVIS TX US,195806,57.2
COOP:413262,FORT DAVIS TX US,195807,50.5
COOP:413262,FORT DAVIS TX US,195808,36.6
COOP:413262,FORT DAVIS TX US,195809,76.5
COOP:413262,FORT DAVIS TX US,195810,40.4
COOP:413262,FORT DAVIS TX US,195811,6.6
COOP:413262,FORT DAVIS TX US,195812,0
COOP:413262,FORT DAVIS TX US,195901,2
COOP:413262,FORT DAVIS TX US,195902,23.6
COOP:413262,FORT DAVIS TX US,195903,0
COOP:413262,FORT DAVIS TX US,195904,20.3
COOP:413262,FORT DAVIS TX US,195905,21.1
COOP:413262,FORT DAVIS TX US,195906,33
COOP:413262,FORT DAVIS TX US,195907,56.1
COOP:413262,FORT DAVIS TX US,195908,64.3
COOP:413262,FORT DAVIS TX US,195909,20.6
COOP:413262,FORT DAVIS TX US,195910,10.9
COOP:413262,FORT DAVIS TX US,195911,15.5
COOP:413262,FORT DAVIS TX US,195912,9.1
COOP:413262,FORT DAVIS TX US,196001,29.2
COOP:413262,FORT DAVIS TX US,196002,2.5
COOP:413262,FORT DAVIS TX US,196003,28.2
COOP:413262,FORT DAVIS TX US,196004,2.8
COOP:413262,FORT DAVIS TX US,196005,3.3
COOP:413262,FORT DAVIS TX US,196006,47
COOP:413262,FORT DAVIS TX US,196007,126
COOP:413262,FORT DAVIS TX US,196008,95.8
COOP:413262,FORT DAVIS TX US,196009,18
COOP:413262,FORT DAVIS TX US,196010,79.5
COOP:413262,FORT DAVIS TX US,196011,5.1
COOP:413262,FORT DAVIS TX US,196012,47.8
COOP:413262,FORT DAVIS TX US,196101,25.9
COOP:413262,FORT DAVIS TX US,196102,2.5
COOP:413262,FORT DAVIS TX US,196103,2.8
COOP:413262,FORT DAVIS TX US,196104,1.5
COOP:413262,FORT DAVIS TX US,196105,19
COOP:413262,FORT DAVIS TX US,196106,40.6
COOP:413262,FORT DAVIS TX US,196107,79
COOP:413262,FORT DAVIS TX US,196108,63.2
COOP:413262,FORT DAVIS TX US,196109,36.1
COOP:413262,FORT DAVIS TX US,196110,43.2
COOP:413262,FORT DAVIS TX US,196111,15.2
COOP:413262,FORT DAVIS TX US,196112,2.8
COOP:413262,FORT DAVIS TX US,196201,12.2
COOP:413262,FORT DAVIS TX US,196202,5.6
COOP:413262,FORT DAVIS TX US,196203,0
COOP:413262,FORT DAVIS TX US,196204,5.8
COOP:413262,FORT DAVIS TX US,196205,49
COOP:413262,FORT DAVIS TX US,196206,86.9
COOP:413262,FORT DAVIS TX US,196207,34.8
COOP:413262,FORT DAVIS TX US,196208,16.5
COOP:413262,FORT DAVIS TX US,196209,60.5
COOP:413262,FORT DAVIS TX US,196210,31.5
COOP:413262,FORT DAVIS TX US,196211,20.3
COOP:413262,FORT DAVIS TX US,196212,6.9
COOP:413262,FORT DAVIS TX US,196301,1
COOP:413262,FORT DAVIS TX US,196302,5.8
COOP:413262,FORT DAVIS TX US,196303,1.8
COOP:413262,FORT DAVIS TX US,196304,4.3
COOP:413262,FORT DAVIS TX US,196305,89.4
COOP:413262,FORT DAVIS TX US,196306,23.4
COOP:413262,FORT DAVIS TX US,196307,42.2
COOP:413262,FORT DAVIS TX US,196308,77.2
COOP:413262,FORT DAVIS TX US,196309,72.1
COOP:413262,FORT DAVIS TX US,196310,11.9
COOP:413262,FORT DAVIS TX US,196311,20.3
COOP:413262,FORT DAVIS TX US,196312,9.1
COOP:413262,FORT DAVIS TX US,196401,4.3
COOP:413262,FORT DAVIS TX US,196402,0
COOP:413262,FORT DAVIS TX US,196403,7.4
COOP:413262,FORT DAVIS TX US,196404,0
COOP:413262,FORT DAVIS TX US,196405,30
COOP:413262,FORT DAVIS TX US,196406,85.9
COOP:413262,FORT DAVIS TX US,196407,104.9
COOP:413262,FORT DAVIS TX US,196408,63
COOP:413262,FORT DAVIS TX US,196409,54.9
COOP:413262,FORT DAVIS TX US,196410,0
COOP:413262,FORT DAVIS TX US,196411,6.4
COOP:413262,FORT DAVIS TX US,196412,18.3
COOP:413262,FORT DAVIS TX US,196501,4.3
COOP:413262,FORT DAVIS TX US,196502,26.9
COOP:413262,FORT DAVIS TX US,196503,2.8
COOP:413262,FORT DAVIS TX US,196504,2.3
COOP:413262,FORT DAVIS TX US,196505,60.5
COOP:413262,FORT DAVIS TX US,196506,40.6
COOP:413262,FORT DAVIS TX US,196507,13
COOP:413262,FORT DAVIS TX US,196508,18
COOP:413262,FORT DAVIS TX US,196509,50
COOP:413262,FORT DAVIS TX US,196510,0.3
COOP:413262,FORT DAVIS TX US,196511,16.8
COOP:413262,FORT DAVIS TX US,196512,5.6
COOP:413262,FORT DAVIS TX US,196601,6.9
COOP:413262,FORT DAVIS TX US,196602,2.3
COOP:413262,FORT DAVIS TX US,196603,9.7
COOP:413262,FORT DAVIS TX US,196604,15.5
COOP:413262,FORT DAVIS TX US,196605,2
COOP:413262,FORT DAVIS TX US,196606,138.4
COOP:413262,FORT DAVIS TX US,196607,19
COOP:413262,FORT DAVIS TX US,196608,159.5
COOP:413262,FORT DAVIS TX US,196609,43.9
COOP:413262,FORT DAVIS TX US,196610,74.7
COOP:413262,FORT DAVIS TX US,196611,0
COOP:413262,FORT DAVIS TX US,196612,0
COOP:413262,FORT DAVIS TX US,196701,0
COOP:413262,FORT DAVIS TX US,196702,1.5
COOP:413262,FORT DAVIS TX US,196703,36.6
COOP:413262,FORT DAVIS TX US,196704,5.1
COOP:413262,FORT DAVIS TX US,196705,2.8
COOP:413262,FORT DAVIS TX US,196706,167.1
COOP:413262,FORT DAVIS TX US,196707,41.9
COOP:413262,FORT DAVIS TX US,196708,56.6
COOP:413262,FORT DAVIS TX US,196709,77.2
COOP:413262,FORT DAVIS TX US,196710,14.5
COOP:413262,FORT DAVIS TX US,196711,8.9
COOP:413262,FORT DAVIS TX US,196712,10.7
COOP:413262,FORT DAVIS TX US,196801,8.1
COOP:413262,FORT DAVIS TX US,196802,14.5
COOP:413262,FORT DAVIS TX US,196803,25.1
COOP:413262,FORT DAVIS TX US,196804,23.9
COOP:413262,FORT DAVIS TX US,196805,8.9
COOP:413262,FORT DAVIS TX US,196806,5.1
